Район;Улица;Номер;Корпус;Литер;Кол-во комнат;Площадь;Этаж;Этажей;Цена;Метро;Дата постройки;Дата реконструкции;Даты кап. ремонты;Общая пл. здания, м2;Жилая пл., м2;Пл. нежелых помещений м2;Мансарда м2;Кол-во проживающих;Центральное отопление;Центральное ГВС;Центральное ЭС;Центарльное ГС;Тип Квартир;Кол-во квартир;Дата ТЭП;Виды кап. ремонта;Общее кол-во лифтов;Расстояние пешком;Время пешком;Расстояние на машине;Время на машине;Откуда взято
Красносельский;Пограничника Гарькавого;5;;;4 км. кв.;94,00;1;3;6600000;Проспект Ветеранов;1953;;2001, 2005, 2005;1016,3;890,3;0;0;0;True;False;True;True;3 комн. ;12;19.10.2010;Прочие работы по благоустройству, Ремонт конструкций и замена покрытий крыш, Ремонт фасадов без утепления;0;6900 м;1 час 22 мин;7300 м;19 мин;https://www.bn.ru/detail/flats/2924611/
Красносельский;Десантников;26;;;4 км. кв.;80,70;1;9;6700000;;1979;;1988, 2003, 2012, 2012;6733,7;6207;0;0;2;True;True;True;True;2 комн., 3 комн., 4 комн. ;53, 53, 1 ;13.04.2009;Герметизация горизонтальных и вертикальных стыков стеновых панелей, Прочие работы по благоустройству, Ремонт или замена системы горячего водоснабжения, Ремонт или замена системы холодного водоснабжения;3;4400 м;52 мин;4900 м;15 мин;https://www.bn.ru/detail/flats/3200106/
Красносельский;Петергофское ш   1;84;11;;4 км. кв.;112,00;5;0;7990000;Проспект Ветеранов;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;3200 м;38 мин;3600 м;15 мин;https://www.bn.ru/detail/flats/3195626/
Красносельский;Маршала Казакова;68;;;4 км. кв.;99,90;18;25;8200000;Проспект Ветеранов;2013;;;110998,2;76994,4;13099,7;0;16;True;True;True;False;1 комн., 2 комн., 3 комн., 4 комн., 5 комн. ;499, 295, 190, 115, 113 ;01.01.1900;;38;5800 м;1 час 9 мин;5500 м;10 мин;https://www.bn.ru/detail/flats/3027844/
Красносельский;Маршала Казакова;68;1;;5 км. кв.;117,50;15;25;8900000;;2013;;;110998,2;76994,4;13099,7;0;16;True;True;True;False;1 комн., 2 комн., 3 комн., 4 комн., 5 комн. ;499, 295, 190, 115, 113 ;01.01.1900;;38;5800 м;1 час 9 мин;5500 м;10 мин;https://www.bn.ru/detail/flats/3206304/
Красносельский;Ленинский;55;1;;4 км. кв.;121,00;5;17;8930000;Проспект Ветеранов;2011;;;55558,6;42072,1;1523;0;12;True;True;True;False;1 комн., 2 комн., 3 комн., 4 комн.;329, 183, 178, 16 ;31.10.2013;;20;6300 м;1 час 15 мин;6200 м;12 мин;https://www.bn.ru/detail/flats/2923881/
Красносельский;Ленинский;76;1;;4 км. кв.;95,10;5;20;9600000;;2010;;;67723,3;50729,5;2491,7;0;8;True;True;True;False;1 комн., 2 комн., 3 комн., 4 комн.;368, 374, 182, 20 ;31.10.2013;;14;5100 м;1 час 1 мин;5700 м;16 мин;https://www.bn.ru/detail/flats/3186656/
Красносельский;Ленинский /Балтийский;6;;;4 км. кв.;110,90;22;0;13585000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.bn.ru/detail/newbuild/3045193/
Красносельский;Ленинский;88;;;4 км. кв.;118,00;10;16;14400000;Автово;2006;;;47517,3;37104,4;2634,1;0;17;True;True;True;False;1 комн., 2 комн., 3 комн., 4 комн.;219, 216, 124, 4;31.10.2013;;16;4200 м;50 мин;4300 м;10 мин;https://www.bn.ru/detail/flats/3201176/
﻿Красносельский;Адмирала Трибуца   8;1;;;4 км. кв.;140,70;8;0;17145000;Проспект Ветеранов;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;7000 м;1 час 23 мин;7300 м;23 мин;https://www.bn.ru/detail/flats/3192089/
Красносельский;Маршала Жукова д;50;3;;6 км. кв.;180,00;5;0;17500000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.bn.ru/detail/flats/3137517/
Красносельский;Катерников   10;1;;;4 км. кв.;140,20;2;0;18397000;Проспект Ветеранов;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;6100 м;1 час 13 мин;6400 м;20 мин;https://www.bn.ru/detail/flats/3209459/
Красносельский;Петергофское ш;43;;;4 км. кв.;140,20;2;2;18397000;;2014;;;695,8;695,8;0;0;0;True;True;True;False;4 комн. ;2 ;01.01.1900;;0;7600 м;1 час 31 мин;7100 м;12 мин;https://www.bn.ru/detail/newbuild/2722519/
Красносельский;Петергофское ш;43;;;4 км. кв.;140,30;2;2;18410000;;2014;;;695,8;695,8;0;0;0;True;True;True;False;4 комн. ;2 ;01.01.1900;;0;7600 м;1 час 31 мин;7100 м;12 мин;https://www.bn.ru/detail/newbuild/2722518/
Красносельский;Катерников;5;1;;4 км. кв.;150,00;19;20;18500000;;2015;;;81361;43242,8;16162;0;71;False;False;True;False;1 комн., 2 комн., 3 комн., 4 комн.;352, 361, 31, 14;01.01.1900;;22;8400 м;1 час 41 мин;7900 м;16 мин;https://www.bn.ru/detail/flats/3203071/
Красносельский;Катерников   7;1;;;4 км. кв.;102,65;4;0;19000000;Проспект Ветеранов;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;6300 м;1 час 16 мин;6600 м;19 мин;https://www.bn.ru/detail/flats/3211448/
Красносельский;Петергофское ш;43;;;4 км. кв.;139,90;3;2;19014000;;2014;;;695,8;695,8;0;0;0;True;True;True;False;4 комн. ;2 ;01.01.1900;;0;7600 м;1 час 31 мин;7100 м;12 мин;https://www.bn.ru/detail/newbuild/2722520/
Красносельский;Петергофское ш;43;;;4 км. кв.;143,60;3;2;19516000;;2014;;;695,8;695,8;0;0;0;True;True;True;False;4 комн. ;2 ;01.01.1900;;0;7600 м;1 час 31 мин;7100 м;12 мин;https://www.bn.ru/detail/newbuild/2722521/
Красносельский;Петергофское ш;43;6;;4 км. кв.;139,40;2;0;19599000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.bn.ru/detail/newbuild/2722408/
﻿Красносельский;Петергофское ш;43;;;4 км. кв.;139,70;4;2;19641000;;2014;;;695,8;695,8;0;0;0;True;True;True;False;4 комн. ;2 ;01.01.1900;;0;7600 м;1 час 31 мин;7100 м;12 мин;https://www.bn.ru/detail/newbuild/2722522/
Красносельский;Петергофское ш;43;6;;4 км. кв.;140,00;2;0;19683000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.bn.ru/detail/newbuild/2722411/
Красносельский;Петергофское ш;43;6;;4 км. кв.;140,70;2;0;19782000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.bn.ru/detail/newbuild/2722410/
Красносельский;Петергофское ш;43;6;;4 км. кв.;140,90;2;0;19810000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.bn.ru/detail/newbuild/2722407/
Красносельский;Петергофское ш;43;;;4 км. кв.;142,80;4;2;20077000;;2014;;;695,8;695,8;0;0;0;True;True;True;False;4 комн. ;2 ;01.01.1900;;0;7600 м;1 час 31 мин;7100 м;12 мин;https://www.bn.ru/detail/newbuild/2722523/
Красносельский;Петергофское ш;43;;;4 км. кв.;143,20;4;2;20133000;;2014;;;695,8;695,8;0;0;0;True;True;True;False;4 комн. ;2 ;01.01.1900;;0;7600 м;1 час 31 мин;7100 м;12 мин;https://www.bn.ru/detail/newbuild/2722505/
Красносельский;Петергофское шоссе;43;;;4 км. кв.;141,00;2;2;20217000;;2014;;;695,8;695,8;0;0;0;True;True;True;False;4 комн. ;2 ;01.01.1900;;0;7600 м;1 час 31 мин;7100 м;12 мин;https://www.bn.ru/detail/newbuild/3177484/
Красносельский;Петергофское ш;43;6;;4 км. кв.;139,20;3;0;20223000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.bn.ru/detail/newbuild/2722415/
Красносельский;Петергофское шоссе;43;;;4 км. кв.;141,00;2;2;20231000;;2014;;;695,8;695,8;0;0;0;True;True;True;False;4 комн. ;2 ;01.01.1900;;0;7600 м;1 час 31 мин;7100 м;12 мин;https://www.bn.ru/detail/newbuild/3158736/
Красносельский;Петергофское ш;43;6;;4 км. кв.;140,50;3;0;20412000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.bn.ru/detail/newbuild/2722414/
﻿Красносельский;Петергофское ш;43;6;;4 км. кв.;142,90;3;0;20761000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.bn.ru/detail/newbuild/2722413/
Красносельский;Петергофское ш;43;6;;4 км. кв.;143,30;3;0;20819000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.bn.ru/detail/newbuild/2722412/
Красносельский;Петергофское шоссе;43;;;4 км. кв.;140,00;3;2;20894000;;2014;;;695,8;695,8;0;0;0;True;True;True;False;4 комн. ;2 ;01.01.1900;;0;7600 м;1 час 31 мин;7100 м;12 мин;https://www.bn.ru/detail/newbuild/3158738/
Красносельский;Петергофское ш;43;6;;4 км. кв.;139,40;4;0;20906000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.bn.ru/detail/newbuild/2722419/
Красносельский;Петергофское ш;43;6;;4 км. кв.;140,50;4;0;21071000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.bn.ru/detail/newbuild/2722418/
Красносельский;Петергофское шоссе;43;;;4 км. кв.;144,00;3;2;21447000;;2014;;;695,8;695,8;0;0;0;True;True;True;False;4 комн. ;2 ;01.01.1900;;0;7600 м;1 час 31 мин;7100 м;12 мин;https://www.bn.ru/detail/newbuild/3158748/
Красносельский;Петергофское ш;43;6;;4 км. кв.;143,50;4;0;21520000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.bn.ru/detail/newbuild/2722416/
Красносельский;Петергофское ш;43;6;;4 км. кв.;143,50;4;0;21520000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.bn.ru/detail/newbuild/2722417/
Красносельский;Петергофское шоссе;43;;;4 км. кв.;141,00;2;2;21537000;;2014;;;695,8;695,8;0;0;0;True;True;True;False;4 комн. ;2 ;01.01.1900;;0;7600 м;1 час 31 мин;7100 м;12 мин;https://www.bn.ru/detail/newbuild/3158752/
Красносельский;Петергофское шоссе;43;;;4 км. кв.;140,00;4;2;21584000;;2014;;;695,8;695,8;0;0;0;True;True;True;False;4 комн. ;2 ;01.01.1900;;0;7600 м;1 час 31 мин;7100 м;12 мин;https://www.bn.ru/detail/newbuild/3158747/
﻿Красносельский;Петергофское шоссе;43;;;4 км. кв.;141,00;2;2;21630000;;2014;;;695,8;695,8;0;0;0;True;True;True;False;4 комн. ;2 ;01.01.1900;;0;7600 м;1 час 31 мин;7100 м;12 мин;https://www.bn.ru/detail/newbuild/3158751/
Красносельский;Петергофское шоссе;43;;;4 км. кв.;141,00;2;2;21738000;;2014;;;695,8;695,8;0;0;0;True;True;True;False;4 комн. ;2 ;01.01.1900;;0;7600 м;1 час 31 мин;7100 м;12 мин;https://www.bn.ru/detail/newbuild/3158743/
Красносельский;Петергофское шоссе;43;;;4 км. кв.;141,00;2;2;21769000;;2014;;;695,8;695,8;0;0;0;True;True;True;False;4 комн. ;2 ;01.01.1900;;0;7600 м;1 час 31 мин;7100 м;12 мин;https://www.bn.ru/detail/newbuild/3158742/
